wavelength_nm,out_1,out_2,out_3,out_4
1543.46,0.0038491238090509056,0.0006575741439195126,0.00018539667335697128,0.000648054556365736
1543.465,0.0038462232912747103,0.0006827062698822849,0.00017521466844447694,0.0006475170845741232
1543.47,0.003841985638286232,0.0007081206543320982,0.000165245278247605,0.0006467554290448585
1543.475,0.003836410288540922,0.0007338021635343165,0.00015549670343831796,0.0006457697996017112
1543.48,0.003829497606638249,0.0007597354228903264,0.0001459770208622017,0.000644560561715841
1543.485,0.00382124888796502,0.0007859048265218264,0.00013669417758067489,0.0006431282366972787
1543.49,0.0038116663627315588,0.0008122945470699273,0.00012765598497557531,0.0006414735017790977
1543.495,0.0038007531994050984,0.0008388885456655276,0.0001188701129342366,0.0006395971900956786
1543.5,0.0037885135075228908,0.0008656705821029535,0.00011034408410578995,0.0006375002905526954
1543.505,0.0037749523398934548,0.0008926242251735371,0.00010208526824562058,0.0006351839475909035
