config_label,wavelength_nm,fpr_length_um,array_pitch_um,output_pitch_um,output_offset_um,dominant_output,dominant_fraction,second_to_first,quality,source_type,coarse_score,out_1,out_2,out_3,out_4
coarse_308,1547.6,60.0,1.15,1.5,0.6,2,0.25160200621658585,0.9943430849546768,poor,coarse_local,0.07124249008498626,4.748498203903786,4.783866886852404,4.756804958285345,4.72445769895949
coarse_308,1549.2,60.0,1.15,1.5,0.6,4,0.2667853384606674,0.9646795806671793,poor,coarse_local,0.07124249008498626,9.45312221745351,8.540140871937535,8.938288128933836,9.799235318027218
coarse_308,1550.8,60.0,1.15,1.5,0.6,2,0.26058633659266056,0.9998493774632676,poor,coarse_local,0.07124249008498626,9.733876510992458,9.735342873031954,9.118574541445067,8.771581858879102
coarse_308,1552.4,60.0,1.15,1.5,0.6,2,0.33852079076237995,0.7544451713137583,passing,coarse_local,0.07124249008498626,5.094508265237219,7.149812155226907,5.3941412563113555,3.4822858528662652
coarse_309,1547.6,60.0,1.15,1.5,0.65,2,0.2516222514886938,0.9939447438824214,poor,coarse_local,0.07365731033347772,4.7498490732769065,4.784169619933131,4.755200247574497,4.724082115175929
coarse_309,1549.2,60.0,1.15,1.5,0.65,4,0.2672024650652199,0.959875773496426,poor,coarse_local,0.07365731033347772,9.42203530787029,8.525644244176176,8.972207671518124,9.815890314170296
coarse_309,1550.8,60.0,1.15,1.5,0.65,1,0.26129761342846547,0.9957376579504146,poor,coarse_local,0.07365731033347772,9.756622256578188,9.715036195272054,9.102205494661888,8.76525342452817
coarse_309,1552.4,60.0,1.15,1.5,0.65,2,0.33873369338182946,0.7424848338324886,passing,coarse_local,0.07365731033347772,5.196321996483737,7.148091437084271,5.30734948288295,3.4506298385170497
coarse_310,1547.6,60.0,1.15,1.55,0.45,2,0.2515799906479828,0.9954956188944267,poor,coarse_local,0.07092710283461306,4.8028747646900385,4.84298776127221,4.821173098705812,4.783254308161466
coarse_310,1549.2,60.0,1.15,1.55,0.45,4,0.265450423858848,0.9810102477523142,poor,coarse_local,0.07092710283461306,10.143190601726701,9.114698193037203,9.353486345053959,10.339535825407257
coarse_310,1550.8,60.0,1.15,1.55,0.45,2,0.26321809593724427,0.9804144702306061,poor,coarse_local,0.07092710283461306,10.233162247345422,10.437587936598336,9.717128060518418,9.265884538955405
coarse_310,1552.4,60.0,1.15,1.55,0.45,2,0.34192562262529236,0.7894900157686725,passing,coarse_local,0.07092710283461306,4.767893463206339,7.349362988664317,5.8022487018102895,3.5745347847014988
coarse_311,1547.6,60.0,1.15,1.55,0.5,2,0.25161511672523856,0.9950283817703428,poor,coarse_local,0.07231155690718682,4.804150974522604,4.843601594449349,4.819521056465188,4.78276849241589
coarse_311,1549.2,60.0,1.15,1.55,0.5,4,0.2659636032203519,0.976192503908225,poor,coarse_local,0.07231155690718682,10.113595991210913,9.092822354120296,9.386963173627912,10.360247544127551
coarse_311,1550.8,60.0,1.15,1.55,0.5,2,0.26286278201711083,0.9850252440845679,poor,coarse_local,0.07231155690718682,10.262821694477205,10.418841299864296,9.69672601075318,9.257656919375865
coarse_311,1552.4,60.0,1.15,1.55,0.5,2,0.34295296943465614,0.7750971034345934,passing,coarse_local,0.07231155690718682,4.869837928302888,7.368211239552872,5.711079189271646,3.535482934324785
coarse_312,1547.6,60.0,1.15,1.55,0.55,2,0.2516458884328965,0.9945779735460444,poor,coarse_local,0.07356954748818578,4.805460123606462,4.844126926557688,4.817861942215573,4.782326780727791
coarse_312,1549.2,60.0,1.15,1.55,0.55,4,0.2664481008618416,0.9713961998244789,poor,coarse_local,0.07356954748818578,10.083116539542196,9.072720891968899,9.421160494252975,10.380024691638807
coarse_312,1550.8,60.0,1.15,1.55,0.55,2,0.26248957149438235,0.9896578059043748,poor,coarse_local,0.07356954748818578,10.291539114497704,10.399088506246894,9.676709203052468,9.24981233395318
coarse_312,1552.4,60.0,1.15,1.55,0.55,2,0.34374656485125477,0.7613545917856075,passing,coarse_local,0.07356954748818578,4.9734959767336075,7.381309148051629,5.619793613258218,3.4985151860059465
coarse_313,1547.6,60.0,1.15,1.55,0.6,2,0.25167217380773077,0.9941460151586761,poor,coarse_local,0.07468600285537666,4.806800379845533,4.844561072961432,4.816201085877448,4.781927779075217
coarse_313,1549.2,60.0,1.15,1.55,0.6,4,0.26690407659969706,0.9666221930310699,poor,coarse_local,0.07468600285537666,10.05178562693948,9.054467457087956,9.45597304864414,10.398877347746131
coarse_313,1550.8,60.0,1.15,1.55,0.6,2,0.26210080572695954,0.9942949395423885,poor,coarse_local,0.07468600285537666,10.319210139252588,10.378419650814951,9.657078233771873,9.242345567924625
coarse_313,1552.4,60.0,1.15,1.55,0.6,2,0.3443084841670386,0.7482537348478968,passing,coarse_local,0.07468600285537666,5.078599661711388,7.388668511202141,5.5285988090600515,3.463576659321029
coarse_314,1547.6,60.0,1.15,1.55,0.65,2,0.2516938598380148,0.9937340251067911,poor,coarse_local,0.07509531990401612,4.80816967020798,4.84490170447026,4.814543672029984,4.781570084738143
coarse_314,1549.2,60.0,1.15,1.55,0.65,4,0.2673317423946613,0.9618716398260504,poor,coarse_local,0.07509531990401612,10.019641870886977,9.038129176839862,9.49129637979219,10.416818061814338
coarse_314,1550.8,60.0,1.15,1.55,0.65,2,0.2616988126037332,0.9989194432622611,poor,coarse_local,0.07509531990401612,10.345733567172521,10.356924812060448,9.637833245970507,9.23525084384243
coarse_314,1552.4,60.0,1.15,1.55,0.65,2,0.34464171649090053,0.7357859260470785,passing,coarse_local,0.07509531990401612,5.184866065653307,7.390321578822395,5.437694606659543,3.430608844689537
coarse_315,1547.6,60.0,1.15,1.6,0.45,2,0.2516483775051339,0.9953165055628128,poor,coarse_local,0.07351646088154137,4.845349908290084,4.887754656045112,4.8648628843031885,4.824985739070506
coarse_315,1549.2,60.0,1.15,1.6,0.45,4,0.2655426418032687,0.9827770183497242,poor,coarse_local,0.07351646088154137,10.758033694423938,9.643942149747456,9.87484162057492,10.946566203276499
coarse_315,1550.8,60.0,1.15,1.6,0.45,2,0.2647130490738336,0.9743485426253728,poor,coarse_local,0.07351646088154137,10.812489715851912,11.097147727770764,10.271684720302824,9.740100926462288
coarse_315,1552.4,60.0,1.15,1.6,0.45,2,0.3473676247121652,0.7855083393910092,passing,coarse_local,0.07351646088154137,4.7122699145453835,7.554306401371474,5.933970676592177,3.546748563981304
coarse_316,1547.6,60.0,1.15,1.6,0.5,2,0.2516845252482743,0.9948369755531628,poor,coarse_local,0.07497171294181168,4.846640800906093,4.888400976744251,4.863162042995377,4.824527759383228
coarse_316,1549.2,60.0,1.15,1.6,0.5,4,0.26606230356646066,0.9780130666991216,poor,coarse_local,0.07497171294181168,10.727482397711317,9.620218685804911,9.909517380155727,10.96864935958115
coarse_316,1550.8,60.0,1.15,1.6,0.5,2,0.2643682824272264,0.9790730243918645,poor,coarse_local,0.07497171294181168,10.845973803099588,11.077798624710747,10.248159954076677,9.730971109420322
coarse_316,1552.4,60.0,1.15,1.6,0.5,2,0.3485436504847526,0.7705881104158823,passing,coarse_local,0.07497171294181168,4.817184003927379,7.577342185579959,5.839009796760612,3.5064732637683997
coarse_317,1547.6,60.0,1.15,1.6,0.55,2,0.25171635470644715,0.9943738880500933,poor,coarse_local,0.07629624719929787,4.847964736774877,4.888959734449855,4.861453899665254,4.824117001535793
coarse_317,1549.2,60.0,1.15,1.6,0.55,4,0.2665542196509457,0.9732705526044976,poor,coarse_local,0.07629624719929787,10.696019613193352,9.598255461248389,9.944977988652768,10.989770094831824
coarse_317,1550.8,60.0,1.15,1.6,0.55,2,0.2640028193356649,0.9838372243779075,poor,coarse_local,0.07629624719929787,10.878554684770654,11.05727087288174,10.225056859615488,9.722272091105129
coarse_317,1552.4,60.0,1.15,1.6,0.55,2,0.3494798554404951,0.7563293398878146,passing,coarse_local,0.07629624719929787,4.924096937578147,7.5944715046731215,5.74392161992624,3.4682946638857923
coarse_318,1547.6,60.0,1.15,1.6,0.6,2,0.2517437281167916,0.9939288410217884,poor,coarse_local,0.07749271952642323,4.849320091260782,4.889428207769652,4.85974371180773,4.823752365797494
coarse_318,1549.2,60.0,1.15,1.6,0.6,4,0.2670184997966435,0.9685501772257956,poor,coarse_local,0.07749271952642323,10.66367575284546,9.578127717221847,9.98111977730417,11.009936298178452
coarse_318,1550.8,60.0,1.15,1.6,0.6,2,0.26361885892594833,0.9886250522333399,poor,coarse_local,0.07749271952642323,10.910123661746477,11.035653645535394,10.202380387066853,9.713997731471387
coarse_318,1552.4,60.0,1.15,1.6,0.6,2,0.35017782469992603,0.742721693865885,passing,coarse_local,0.07749271952642323,5.03275367185957,7.605694034750952,5.648913956515885,3.4321576732804995
coarse_319,1547.6,60.0,1.15,1.6,0.65,2,0.25176652483453726,0.993503338596896,poor,coarse_local,0.07856403533891249,4.850705010050571,4.889804005126527,4.858036604177678,4.823432772491162
coarse_319,1549.2,60.0,1.15,1.6,0.65,4,0.2674553024143783,0.9638528987108741,poor,coarse_local,0.07856403533891249,10.630486169975617,9.559904725601157,10.017839554219176,11.029158271136177
coarse_319,1550.8,60.0,1.15,1.6,0.65,2,0.2632186052769953,0.9934203201361351,poor,coarse_local,0.07856403533891249,10.940574575376967,11.01303683206088,10.180134665285664,9.70614142486211
coarse_319,1552.4,60.0,1.15,1.6,0.65,2,0.3506400716175666,0.7297550232078186,passing,coarse_local,0.07856403533891249,5.1428833451710405,7.61103015617157,5.554187488252391,3.398003851932381
coarse_320,1547.6,60.0,1.15,1.65,0.45,2,0.25171824230597933,0.9951159671951847,poor,coarse_local,0.0760813295073594,4.872593668588461,4.917248989416868,4.893232984043111,4.851658687772768
coarse_320,1549.2,60.0,1.15,1.65,0.45,4,0.26563219441537755,0.9845434538877343,poor,coarse_local,0.0760813295073594,11.385442749815077,10.18199936974378,10.40294935147011,11.564185110221999
coarse_320,1550.8,60.0,1.15,1.65,0.45,2,0.26620991019240897,0.9682160518598524,poor,coarse_local,0.0760813295073594,11.395519761755992,11.769604252962203,10.832319944466409,10.214299489642924
coarse_320,1552.4,60.0,1.15,1.65,0.45,2,0.35285976196615215,0.7821932186315201,passing,coarse_local,0.0760813295073594,4.6295530680295185,7.735871724568473,6.050946403160783,3.5069891824940793
coarse_321,1547.6,60.0,1.15,1.65,0.5,2,0.2517550396152793,0.9946240157554513,poor,coarse_local,0.07760975300887865,4.873899354522748,4.917924595080025,4.891485909940997,4.8512527954695175
coarse_321,1549.2,60.0,1.15,1.65,0.5,4,0.2661571575985441,0.9798333784606041,poor,coarse_local,0.07760975300887865,11.353940831871288,10.156388523074122,10.43882074199761,11.58762406084719
coarse_321,1550.8,60.0,1.15,1.65,0.5,2,0.26587561142961236,0.9730417998345745,poor,coarse_local,0.07760975300887865,11.432963959465209,11.74971513187708,10.8055623107642,10.2042855795858
coarse_321,1552.4,60.0,1.15,1.65,0.5,2,0.3541934668014258,0.766748948951161,passing,coarse_local,0.07760975300887865,4.736818149774487,7.763305989848787,5.95250670810281,3.465633370854739
coarse_322,1547.6,60.0,1.15,1.65,0.55,2,0.2517875243492414,0.9941482151913498,poor,coarse_local,0.07900335584191505,4.875237669874937,4.9185136408139165,4.889731557409463,4.850898962479206
coarse_322,1549.2,60.0,1.15,1.65,0.55,4,0.26665516826564883,0.9751451640813877,poor,coarse_local,0.07900335584191505,11.321502089999015,10.132523393597271,10.475540100991852,11.610068435979136
coarse_322,1550.8,60.0,1.15,1.65,0.55,2,0.26551812238236133,0.9779229561236947,poor,coarse_local,0.07900335584191505,11.469546637656263,11.728476733095027,10.779261210695418,10.194753951596793
coarse_322,1552.4,60.0,1.15,1.65,0.55,2,0.3552814620855672,0.7519780943674,passing,coarse_local,0.07900335584191505,4.846362135514691,7.7847036261459515,5.853926598004222,3.4263777986550092
coarse_323,1547.6,60.0,1.15,1.65,0.6,2,0.25181555118183147,0.9936901439352014,poor,coarse_local,0.08026465711380461,4.876607216562118,4.919013382854844,4.887975116428212,4.850596512429532
coarse_323,1549.2,60.0,1.15,1.65,0.6,4,0.26712628670355176,0.9704794059607614,poor,coarse_local,0.08026465711380461,11.2881541378571,10.110480593493925,10.51300532260924,11.63152362484393
coarse_323,1550.8,60.0,1.15,1.65,0.6,2,0.26513950757842303,0.9828444957249441,poor,coarse_local,0.08026465711380461,11.505155196542312,11.705977137366101,10.753425771714756,10.185697902164373
coarse_323,1552.4,60.0,1.15,1.65,0.6,2,0.3561248491356943,0.7378686908282815,passing,coarse_local,0.08026465711380461,4.957944001541034,7.800052219093085,5.755414319294447,3.389167272385311
coarse_324,1547.6,60.0,1.15,1.65,0.65,2,0.25183899020103523,0.9932512941472968,poor,coarse_local,0.08139643442258926,4.878006376481479,4.919421383822954,4.8862216559380345,4.850344823076606
coarse_324,1549.2,60.0,1.15,1.65,0.65,4,0.2675706180913917,0.9658369235751657,poor,coarse_local,0.08139643442258926,11.253929261729379,10.090331266470907,10.551114489464288,11.651997337264305
coarse_324,1550.8,60.0,1.15,1.65,0.65,2,0.26474185090070945,0.9877912136125717,poor,coarse_local,0.08139643442258926,11.539679007084395,11.682305782900444,10.72806398333712,10.177110356051404
coarse_324,1552.4,60.0,1.15,1.65,0.65,2,0.356725669034416,0.7244090159369595,passing,coarse_local,0.08139643442258926,5.071306226226656,7.809360172899588,5.657170917947474,3.3539435408554037
coarse_325,1547.6,60.0,1.2,1.45,0.45,2,0.25073265669831535,0.998358066754235,poor,coarse_local,0.09432481302122808,6.794426420635425,6.822933017378935,6.811730216824072,6.782894245560997
coarse_325,1549.2,60.0,1.2,1.45,0.45,1,0.25608458006974155,0.9803640012066195,poor,coarse_local,0.09432481302122808,9.097445466348109,8.806080812374667,8.70282484683411,8.918808038148052
coarse_325,1550.8,60.0,1.2,1.45,0.45,2,0.28482028273825555,0.8884650916596661,poor,coarse_local,0.09432481302122808,6.792058670836734,7.7977833819026685,6.928058327144376,5.860007214810537
coarse_325,1552.4,60.0,1.2,1.45,0.45,2,0.3764780565126151,0.7372985124515811,passing,coarse_local,0.09432481302122808,2.741878636607614,5.056936464646781,3.728471732946229,1.9049341868333922
coarse_326,1547.6,60.0,1.2,1.45,0.5,2,0.25075383694386777,0.9981152124144566,poor,coarse_local,0.0966268999765243,6.795408717431977,6.823458247417134,6.810597478021928,6.782315566479696
coarse_326,1549.2,60.0,1.2,1.45,0.5,1,0.25600659212532817,0.981433501428806,poor,coarse_local,0.0966268999765243,9.093629732156657,8.794109265643156,8.70854458960096,8.924792868727604
coarse_326,1550.8,60.0,1.2,1.45,0.5,2,0.2849271751136786,0.8827188154726577,poor,coarse_local,0.0966268999765243,6.8458444136026175,7.796453668182049,6.882076346865116,5.83859530237522
coarse_326,1552.4,60.0,1.2,1.45,0.5,2,0.37835107142981106,0.7168957888639576,passing,coarse_local,0.0966268999765243,2.8294257219082417,5.0806419094788104,3.6422907896310956,1.8760214439542557
coarse_327,1547.6,60.0,1.2,1.45,0.55,2,0.25077294227757796,0.9978789739965062,poor,coarse_local,0.09811893957982488,6.796414139102176,6.8239208945676975,6.8094471809045345,6.781769528573265
coarse_327,1549.2,60.0,1.2,1.45,0.55,1,0.25591321193678235,0.9825384625660061,poor,coarse_local,0.09811893957982488,9.08926655685406,8.782499389152578,8.714668375841427,8.930553988624004
coarse_327,1550.8,60.0,1.2,1.45,0.55,2,0.2849498972621989,0.8854371713760614,poor,coarse_local,0.09811893957982488,6.899633379288434,7.792346653535775,6.836122361466406,5.818272278607009
coarse_327,1552.4,60.0,1.2,1.45,0.55,2,0.3798117518282462,0.6975577287340624,passing,coarse_local,0.09811893957982488,2.919417797188059,5.0982643593508294,3.5563337069945846,1.8491189784245068
coarse_328,1547.6,60.0,1.2,1.45,0.6,2,0.25078990109879024,0.9976502167573553,poor,coarse_local,0.09904957154844957,6.7974410749506715,6.824318859518272,6.808283189419712,6.781255375846634
coarse_328,1549.2,60.0,1.2,1.45,0.6,1,0.25580413952788944,0.9836800804145724,poor,coarse_local,0.09904957154844957,9.08434567222693,8.771299036408518,8.72116089711588,8.93608988136996
coarse_328,1550.8,60.0,1.2,1.45,0.6,2,0.2848904453098287,0.8931031688887107,poor,coarse_local,0.09904957154844957,6.953261266792549,7.785507328839176,6.7902912661569,5.799014691122949
coarse_328,1552.4,60.0,1.2,1.45,0.6,2,0.38086097176851763,0.6792578004495992,passing,coarse_local,0.09904957154844957,3.011603788415504,5.109773029910831,3.4708531890939147,1.8241434429328764
coarse_329,1547.6,60.0,1.2,1.45,0.65,2,0.2508046515855437,0.9974297623552212,poor,coarse_local,0.0997484883563286,6.798487738209046,6.824650291600808,6.807109318508885,6.780772257803183
coarse_329,1549.2,60.0,1.2,1.45,0.65,1,0.2556791467636796,0.9848593664823334,poor,coarse_local,0.0997484883563286,9.078859719598343,8.760553737068905,8.727986640560292,8.9414000318256
coarse_329,1550.8,60.0,1.2,1.45,0.65,2,0.2847510966884298,0.90105073487417,poor,coarse_local,0.0997484883563286,7.006560622456134,7.775989021788642,6.744674899357347,5.780796785274468
coarse_329,1552.4,60.0,1.2,1.45,0.65,2,0.38150178429883636,0.6619705663618863,passing,coarse_local,0.0997484883563286,3.1057097152370736,5.115166381477631,3.3860895865820284,1.8010093039731594
coarse_330,1547.6,60.0,1.2,1.5,0.45,2,0.2507535687637177,0.9983699050384366,poor,coarse_local,0.09778031681703403,7.119636045917798,7.150719161269413,7.1390628099930735,7.107500790892421
coarse_330,1549.2,60.0,1.2,1.5,0.45,1,0.25638200933074795,0.9779648438344859,poor,coarse_local,0.09778031681703403,9.734184272209824,9.423704060491826,9.289922964297762,9.519690001627788
coarse_330,1550.8,60.0,1.2,1.5,0.45,2,0.28702429612105584,0.8842037913918482,poor,coarse_local,0.09778031681703403,7.071424845636774,8.222235884179304,7.270132142509445,6.082687566081264
coarse_330,1552.4,60.0,1.2,1.5,0.45,2,0.38401597490293493,0.7343659511192865,passing,coarse_local,0.09778031681703403,2.618799467907429,5.121355814652077,3.7609493338472606,1.835204676316189
coarse_331,1547.6,60.0,1.2,1.5,0.5,2,0.2507755325005065,0.998123694918873,poor,coarse_local,0.10024299186529902,7.120656644348802,7.151292877048457,7.137874869886623,7.106884578455871
coarse_331,1549.2,60.0,1.2,1.5,0.5,1,0.25632265516469893,0.9789714622728415,poor,coarse_local,0.10024299186529902,9.730752461542247,9.410696583947146,9.295326419315563,9.526128966291065
coarse_331,1550.8,60.0,1.2,1.5,0.5,2,0.2871697076817976,0.8781940452442504,poor,coarse_local,0.10024299186529902,7.129230196066174,8.222174505018817,7.220664689266616,6.059691847256056
coarse_331,1552.4,60.0,1.2,1.5,0.5,2,0.3861614890536658,0.7132543142294806,passing,coarse_local,0.10024299186529902,2.706446543633278,5.149225561999163,3.6727073470366247,1.8060044979883298
coarse_332,1547.6,60.0,1.2,1.5,0.55,2,0.2507955100378961,0.9978835976308701,poor,coarse_local,0.10232663576349989,7.121701299723014,7.151803812037294,7.136667717505946,7.106301851467189
coarse_332,1549.2,60.0,1.2,1.5,0.55,1,0.256248631698668,0.9800125627972961,poor,coarse_local,0.10232663576349989,9.726760232617398,9.398010859599939,9.301173083517359,9.5323472232822
coarse_332,1550.8,60.0,1.2,1.5,0.55,2,0.2872293069069119,0.8744372072272454,poor,coarse_local,0.10232663576349989,7.187150275514994,8.219172533045274,7.17121964693311,6.0378262948445665
coarse_332,1552.4,60.0,1.2,1.5,0.55,2,0.38788529588986814,0.6932251851315583,passing,coarse_local,0.10232663576349989,2.7967879086676732,5.170990234309589,3.584660662492745,1.7787967146766064
coarse_333,1547.6,60.0,1.2,1.5,0.6,2,0.2508134305221083,0.9976504450754273,poor,coarse_local,0.10339113399448571,7.122768507145737,7.152249796167028,7.13544519243667,7.10575184917239
coarse_333,1549.2,60.0,1.2,1.5,0.6,1,0.25615960926277853,0.981089336565406,poor,coarse_local,0.10339113399448571,9.722195240448169,9.385695517078133,9.307429212613272,9.538342078410642
coarse_333,1550.8,60.0,1.2,1.5,0.6,2,0.2872048834897171,0.8821115268618072,poor,coarse_local,0.10339113399448571,7.2450209086979,8.213270871170597,7.121894488002038,6.017067272439337
coarse_333,1552.4,60.0,1.2,1.5,0.6,2,0.38918718471169167,0.6742483111956108,passing,coarse_local,0.10339113399448571,2.88959618366445,5.186603565683127,3.4970586950029814,1.7534999110802416
coarse_334,1547.6,60.0,1.2,1.5,0.65,2,0.2508292318128512,0.9974250315417047,poor,coarse_local,0.10421907527661989,7.123856594797391,7.152628889702137,7.134211095917262,7.1052337121053295
coarse_334,1549.2,60.0,1.2,1.5,0.65,1,0.2560553195685877,0.9822028285808804,poor,coarse_local,0.10421907527661989,9.71704781524689,9.373797231779145,9.314060650132319,9.54411184959116
coarse_334,1550.8,60.0,1.2,1.5,0.65,2,0.2870985112018566,0.8900794799938206,poor,coarse_local,0.10421907527661989,7.302674141317922,8.204519153018358,7.072783486632782,5.99738894159238
coarse_334,1552.4,60.0,1.2,1.5,0.65,2,0.39006913421593326,0.6562947407767075,passing,coarse_local,0.10421907527661989,2.9846208705744965,5.196047892858642,3.41013890490702,1.7300307089466485
coarse_335,1547.6,60.0,1.2,1.55,0.45,2,0.2507751352711029,0.9983789407124846,poor,coarse_local,0.10119307377057946,7.439177567462754,7.472927838984941,7.460813779906622,7.42639816185989
coarse_335,1549.2,60.0,1.2,1.55,0.45,1,0.2566802506893938,0.9755506342961379,poor,coarse_local,0.10119307377057946,10.390794748589395,10.060846709821952,9.893085564933802,10.136746407827362
coarse_335,1550.8,60.0,1.2,1.55,0.45,2,0.28924522128082797,0.8801234617523863,poor,coarse_local,0.10119307377057946,7.335657069360312,8.642007908992786,7.606033917354233,6.294090859035994
coarse_335,1552.4,60.0,1.2,1.55,0.45,2,0.3916538360473041,0.7323403061894469,passing,coarse_local,0.10119307377057946,2.4788279100424506,5.162893932805963,3.7809953235747567,1.7595715222605433
coarse_336,1547.6,60.0,1.2,1.55,0.5,2,0.2507978541150327,0.9981294046242638,poor,coarse_local,0.10382113236100318,7.440235537534559,7.473550201808963,7.459570213361126,7.425743517983373
coarse_336,1549.2,60.0,1.2,1.55,0.5,1,0.25663845921690853,0.9764985746162446,poor,coarse_local,0.10382113236100318,10.38778522690318,10.046769453300998,9.898126662161886,10.143657467490637
coarse_336,1550.8,60.0,1.2,1.55,0.5,2,0.2894295867781175,0.873860135488698,poor,coarse_local,0.10382113236100318,7.397453502004303,8.643360635440395,7.553088295963622,6.269529054909317
coarse_336,1552.4,60.0,1.2,1.55,0.5,2,0.39409197507939064,0.7105071940083946,passing,coarse_local,0.10382113236100318,2.5658660541358103,5.194994925177361,3.6910812671756164,1.7302468202406702
coarse_337,1547.6,60.0,1.2,1.55,0.55,2,0.25081866945124004,0.9978855311347063,poor,coarse_local,0.106201770417223,7.441318433050788,7.474109635069882,7.458305862950736,7.42512295395355
coarse_337,1549.2,60.0,1.2,1.55,0.55,1,0.2565826619223248,0.9774801163568406,poor,coarse_local,0.106201770417223,10.38420244654422,10.03297381492387,9.903649793437578,10.150351415721033
coarse_337,1550.8,60.0,1.2,1.55,0.55,2,0.28952667764028095,0.8679116011181403,poor,coarse_local,0.106201770417223,7.459480606433002,8.641616081957963,7.500158849940406,6.2461359089418895
coarse_337,1552.4,60.0,1.2,1.55,0.55,2,0.39609898386688025,0.6897783172192308,passing,coarse_local,0.106201770417223,2.6558268856484166,5.220999955873648,3.601332563764203,1.7028891924761194
coarse_338,1547.6,60.0,1.2,1.55,0.6,2,0.25083751164228413,0.9976481209019028,poor,coarse_local,0.1077355403370708,7.442424847370819,7.474603907366563,7.457024542670272,7.424535671318809
coarse_338,1549.2,60.0,1.2,1.55,0.6,1,0.2565125071075239,0.9784964327602113,poor,coarse_local,0.1077355403370708,10.380032134578514,10.019509079416885,9.90962276067812,10.156824415621436
coarse_338,1550.8,60.0,1.2,1.55,0.6,2,0.2895380947225399,0.8708740755879436,poor,coarse_local,0.1077355403370708,7.521574795629093,8.636810999972797,7.447345373840197,6.223887652389725
coarse_338,1552.4,60.0,1.2,1.55,0.6,2,0.39767354674900557,0.6701195893538692,passing,coarse_local,0.1077355403370708,2.7485072425204695,5.24084787382053,3.5119948250707123,1.6774192190331687
coarse_339,1547.6,60.0,1.2,1.55,0.65,2,0.25085431887449794,0.9974179420063569,poor,coarse_local,0.10869830742430889,7.443553215933192,7.47503100092866,7.455730037379983,7.423980766018142
coarse_339,1549.2,60.0,1.2,1.55,0.65,1,0.25642769577249713,0.9795485811484641,poor,coarse_local,0.10869830742430889,10.375262483111449,10.006422903946065,9.916012773483851,10.16307364437471
coarse_339,1550.8,60.0,1.2,1.55,0.65,2,0.2894657232483198,0.878847594421183,poor,coarse_local,0.10869830742430889,7.583568148336658,8.628991188547618,7.394744349246786,6.202758423175017
coarse_339,1552.4,60.0,1.2,1.55,0.65,2,0.3988165487892323,0.6514984543626071,passing,coarse_local,0.10869830742430889,2.8436808499594957,5.254505368441935,3.4233021259799417,1.6537557230829685
coarse_340,1547.6,60.0,1.2,1.6,0.45,2,0.2507975120279366,0.9983849429492979,poor,coarse_local,0.10454860877235636,7.752193490557319,7.788696118858938,7.776116930276398,7.738708709952033
coarse_340,1549.2,60.0,1.2,1.6,0.45,1,0.25697964741686086,0.9731218591649667,poor,coarse_local,0.10454860877235636,11.066875602935758,10.717135864368366,10.511753202951487,10.769418561876257
coarse_340,1550.8,60.0,1.2,1.6,0.45,2,0.291483050181771,0.8762270378980008,poor,coarse_local,0.10454860877235636,7.583312918310065,9.055586488204229,7.934749724988351,6.493634137823294
coarse_340,1552.4,60.0,1.2,1.6,0.45,2,0.39935711162421067,0.731304706518804,passing,coarse_local,0.10454860877235636,2.3247603020585976,5.18221818451633,3.789780548544124,1.679642370229458
coarse_341,1547.6,60.0,1.2,1.6,0.5,2,0.25082097430156963,0.9981320923167076,poor,coarse_local,0.10734795557081353,7.753287901051984,7.789367108950833,7.774817290280039,7.738013113729773
coarse_341,1549.2,60.0,1.2,1.6,0.5,1,0.2569544568238649,0.9740150476708118,poor,coarse_local,0.10734795557081353,11.064327638260004,10.701954097209349,10.51638577374012,10.776821612025298
coarse_341,1550.8,60.0,1.2,1.6,0.5,2,0.29170689045925685,0.8697189445823745,poor,coarse_local,0.10734795557081353,7.649050461380518,9.05849945607158,7.878348586434588,6.4675313338867
coarse_341,1552.4,60.0,1.2,1.6,0.5,2,0.4021101916178817,0.7087319194792192,general,coarse_local,0.10734795557081353,2.4104941578747314,5.218583855359796,3.6985769527724126,1.6503395343635594
coarse_342,1547.6,60.0,1.2,1.6,0.55,2,0.25084261195142327,0.9978844996313081,poor,coarse_local,0.10989557484993182,7.754408045905239,7.789975067742383,7.773495372614474,7.737351752095271
coarse_342,1549.2,60.0,1.2,1.6,0.55,1,0.2569158702548443,0.9749410406058129,poor,coarse_local,0.10989557484993182,11.061193673339272,10.687013582008548,10.521538953870522,10.784011670227823
coarse_342,1550.8,60.0,1.2,1.6,0.55,2,0.29184213311757384,0.8635255250077395,poor,coarse_local,0.10989557484993182,7.715138931693582,9.058165181717927,7.821956844149799,6.442633005709175
coarse_342,1552.4,60.0,1.2,1.6,0.55,2,0.40442274666410516,0.6872891846103127,general,coarse_local,0.10989557484993182,2.4993558075544886,5.248892519214399,3.6075070596380345,1.6229718550998122
coarse_343,1547.6,60.0,1.2,1.6,0.6,2,0.2508623571009357,0.9976429362659865,poor,coarse_local,0.1120719018668079,7.755552606790204,7.790517711006532,7.7721549642407295,7.7367237387595456
coarse_343,1549.2,60.0,1.2,1.6,0.6,1,0.25686352014076946,0.9759009819466552,poor,coarse_local,0.1120719018668079,11.05745763881173,10.672364160156219,10.527182068129084,10.79098376754991
